카테고리,goods_no,brand,name,price_org,price_cur,score,review_count,tags,link,img_url
슬리밍_이너뷰티,A000000229050,프롬바이오,프롬바이오 FARRO 발효 파로효소 알파 낙산균 플러스 30포 (1개월분),19900,15210,4.9,38,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000229050,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022905008ko.jpg?l=ko
슬리밍_이너뷰티,A000000230075,CJ이너비,CJ 이너비  슬리밍 스타터 6병 / 슬리밍샷 5+1병 (6일분),16900,14900,4.8,999+,"세일, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000230075,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023007518ko.jpg?l=ko
슬리밍_이너뷰티,A000000248690,푸드올로지,푸드올로지 젤티풀 글루타치온C 앰플젤리 7포 (7일분),21900,14900,5.0,999+,"세일, 쿠폰, 증정, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000248690,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024869005ko.jpg?l=ko
슬리밍_이너뷰티,A000000255951,닥터브라이언,[몰티즈와 리트리버 러기지택 증정] 닥터브라이언 비오틴 구미 5000 복숭아맛 (100구미 50일분),15900,14900,4.9,999+,"세일, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000255951,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025595103ko.jpg?l=ko
슬리밍_이너뷰티,A000000258940,푸드올로지,푸드올로지 젤티풀 PDRN 앰플젤리 7포 (7일분),21900,14900,5.0,999+,"세일, 쿠폰, 증정, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000258940,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025894004ko.jpg?l=ko
슬리밍_이너뷰티,A000000218108,이너랩,셀트리온 이너랩 차전자피 가르시니아 슬리밍 환 20포 (10일분),13900,13700,4.9,314,"세일, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218108,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021810808ko.png?l=ko
슬리밍_이너뷰티,A000000179345,grn+,grn+ 초록이/분홍이 쓰리데이즈 시즌2 3개입(3일분) 2종 택 1,,12000,4.6,999+,오늘드림,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000179345,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A00000017934529ko.jpg?l=ko
슬리밍_이너뷰티,A000000199928,그린몬스터,[4일 추가증정] 그린몬스터 다이어트 체지방쏙/쾌변쑥 기획세트,20000,10900,4.6,999+,"세일, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000199928,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0019/A00000019992840ko.jpg?l=ko
슬리밍_이너뷰티,A000000228794,비타민하우스,비타민하우스 라이신 맥스 28포 (28일분),42900,10730,4.7,20,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000228794,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022879401ko.jpg?l=ko
슬리밍_이너뷰티,A000000231966,에스더포뮬러,[국민영양] 식물성 멜라토닌 함유 여에스더 멜라나인 플러스 30정 (1개월분),9900,9700,4.8,162,"세일, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231966,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023196606ko.jpg?l=ko
